城市名,起点名称,起点经纬度,终点名称,终点经纬度,距离
武汉市,22街坊,"114.310492,30.606508",长春街小学,"114.499725,30.658946",26.268
武汉市,光谷鼎正悦府,"114.397482,30.484941",武汉纺织大学-医院,"114.428868,30.417216",11.397
武汉市,光谷鼎正悦府,"114.397482,30.484941",华中科技大学同济医学院附属同济医院(光谷院区),"114.463594,30.487581",8.914
武汉市,光谷鼎正悦府,"114.397482,30.484941",湖北经济学院医院,"114.49528,30.456859",15.084
武汉市,金地汉口峯汇,"114.269867,30.576463",武昌区丁字桥小学,"114.298058,30.516",10.45
武汉市,金地汉口峯汇,"114.269867,30.576463",万福林小学,"114.326395,30.521186",12.11
武汉市,金地汉口峯汇,"114.269867,30.576463",余家头小学,"114.352125,30.604402",12.152
武汉市,城投融创武汉印,"114.272539,30.570821",武汉科技大学附属天佑医院,"114.326471,30.524641",10.367
武汉市,城投融创武汉印,"114.272539,30.570821",武汉市中西医结合医院,"114.339922,30.588223",11.208
武汉市,城投融创武汉印,"114.272539,30.570821",湖北省中医院省直分院,"114.345551,30.543683",10.994
武汉市,金桥港湾花园,"114.213069,30.595057",武昌区丁字桥小学,"114.260713,30.530919",14.147
武汉市,金桥港湾花园,"114.213069,30.595057",博学小学,"114.326395,30.521186",20.092
武汉市,中寰润府,"114.288519,30.599716",武汉市第十四中学,"114.31178,30.547796",13.699
武汉市,中寰润府,"114.288519,30.599716",湖北省水果湖第二中学,"114.313134,30.55195",12.546
武汉市,中寰润府,"114.288519,30.599716",武汉中学,"114.340779,30.542906",15.852
武汉市,万博庭苑,"114.255408,30.72953",万达广场(盘龙城店),"114.287993,30.702516",5.522
武汉市,万博庭苑,"114.255408,30.72953",中城时代百尚购物广场,"114.346727,30.715086",10.05
武汉市,融侨锦江,"114.163033,30.623724",竹叶海天桥公园,"114.222585,30.57741",14.042
武汉市,融侨锦江,"114.163033,30.623724",人民乐园,"114.302891,30.586244",22.419
武汉市,融侨翠隐滨江,"114.271559,30.58665",愉心园,"114.360389,30.610797",13.487
武汉市,名流公寓,"114.224687,30.657803",美联奥园生活广场(美联·奥林匹克花园二期店),"114.277296,30.709053",11.232
武汉市,名流公寓,"114.224687,30.657803",庭悦荟,"114.323082,30.704595",14.861
武汉市,创维·汉华世家,"114.024975,30.597844",竹叶海天桥公园,"114.040174,30.587306",10.506
武汉市,创维·汉华世家,"114.024975,30.597844",武汉花世界,"114.096003,30.63578",13.919
武汉市,创维·汉华世家,"114.024975,30.597844",蔡甸江滩,"114.163033,30.623724",19.819
武汉市,盘龙广场,"114.271039,30.613813",唐家墩小学,"114.289682,30.701462",14.895
武汉市,盘龙广场,"114.271039,30.613813",育才家园小学,"114.32149,30.647339",8.008
武汉市,东和颐园,"114.153937,30.620008",沃尔玛(宗关西汇店),"114.210718,30.560782",17.45
武汉市,东和颐园,"114.153937,30.620008",中百仓储(铁桥广场店),"114.222956,30.584563",14.752
武汉市,东和颐园,"114.153937,30.620008",家乐福(十升),"114.226654,30.563063",17.866
武汉市,省建设银行宿舍,"114.2851,30.584964",大润发,"114.333438,30.534292",13.49
武汉市,省建设银行宿舍,"114.2851,30.584964",中百仓储(黄浦路店),"114.390118,30.466889",27.874
武汉市,工人新村,"114.174691,30.621751",家乐福(华生·汉口城市广场3期南区店),"114.31587,30.624571",18.081
武汉市,保利沙湖嘉瑞,"114.272539,30.570821",武汉科技大学附属天佑医院,"114.326471,30.524641",10.367
武汉市,保利沙湖嘉瑞,"114.272539,30.570821",中南民族大学医院,"114.345477,30.560196",13.991
武汉市,保利沙湖嘉瑞,"114.272539,30.570821",武汉市中西医结合医院,"114.396991,30.487629",20.524
武汉市,凤凰大厦,"114.285911,30.602442",余家头小学,"114.315148,30.553232",13.164
武汉市,凤凰大厦,"114.285911,30.602442",江汉区西马路小学,"114.352125,30.604402",9.748
武汉市,中国铁建花语天著,"114.300975,30.618208",中百仓储(黄浦路店),"114.349755,30.67817",14.131
武汉市,美联藏龙甲第,"114.38724,30.490273",华中师大一附中,"114.420685,30.415803",12.328
武汉市,美联藏龙甲第,"114.38724,30.490273",光谷第六初级中学,"114.491882,30.470067",13.337
武汉市,怡园公寓,"114.121285,30.470535",万达广场A区,"114.124964,30.547638",14.015
武汉市,怡园公寓,"114.121285,30.470535",尚街购物中心,"114.173972,30.506819",8.961
武汉市,怡园公寓,"114.121285,30.470535",永旺百货,"114.204996,30.502057",12.394
武汉市,万达御湖汉印,"114.260158,30.574827",武汉市第十一中学,"114.346274,30.557384",13.173
武汉市,保温瓶小区,"114.31748,30.526337",武汉市晒湖中学附属小学,"114.409555,30.498579",11.131
武汉市,湖北科投·万科光谷锦上,"114.396991,30.487629",武汉纺织大学-医院,"114.452058,30.440831",13.393
武汉市,湖北科投·万科光谷锦上,"114.396991,30.487629",华中科技大学同济医学院附属同济医院(光谷院区),"114.463594,30.487581",8.112
武汉市,润帝嘉园A区,"114.173972,30.506819",武商MALL(武商MALL·国广店),"114.217158,30.561657",9.203
武汉市,润帝嘉园A区,"114.173972,30.506819",E品搜秀城,"114.272146,30.57876",15.729
武汉市,润帝嘉园A区,"114.173972,30.506819",万达广场A区,"114.298451,30.592713",18.612
武汉市,长青东村,"114.135625,30.621463",博学小学,"114.213069,30.595057",11.993
武汉市,长青东村,"114.135625,30.621463",硚口区山鹰小学,"114.218167,30.588293",13.508
武汉市,长青东村,"114.135625,30.621463",东方红第二小学,"114.223196,30.605174",12.419
武汉市,青青佳园,"114.250651,30.65244",武汉市中西医结合医院,"114.272539,30.570821",14.687
武汉市,青青佳园,"114.250651,30.65244",六医院东楼,"114.290399,30.600034",8.206
武汉市,青青佳园,"114.250651,30.65244",武汉市第六医院,"114.29055,30.600233",8.076
武汉市,汀香水榭,"114.170215,30.606244",江汉区西马路小学,"114.216659,30.653582",9.838
武汉市,汀香水榭,"114.170215,30.606244",舵落口小学,"114.285911,30.602442",13.755
武汉市,长航小区,"114.31748,30.526337",武汉市晒湖中学附属小学,"114.409241,30.49871",11.369
武汉市,武汉城建中央雲璟,"114.278995,30.603824",武汉市第十四中学,"114.31178,30.547796",13.73
武汉市,武汉城建中央雲璟,"114.278995,30.603824",湖北省水果湖第二中学,"114.313134,30.55195",14.499
武汉市,武汉城建中央雲璟,"114.278995,30.603824",武汉中学,"114.340779,30.542906",16.744
武汉市,福星惠誉·星誉国际,"114.282983,30.612698",武汉市第十四中学,"114.31178,30.547796",15.213
武汉市,福星惠誉·星誉国际,"114.282983,30.612698",湖北省水果湖第二中学,"114.313134,30.55195",12.675
武汉市,福星惠誉·星誉国际,"114.282983,30.612698",武汉中学,"114.340779,30.542906",15.981
武汉市,钢都花园123街坊,"114.312561,30.567727",北斗星儿童医院,"114.370265,30.614039",9.047
武汉市,中建·壹品澜郡,"114.279701,30.755961",汉口北,"114.287993,30.702516",10.001
武汉市,中建·壹品澜郡,"114.279701,30.755961",万达广场(盘龙城店),"114.304329,30.694782",11.796
武汉市,中建·壹品澜郡,"114.279701,30.755961",中城时代百尚购物广场,"114.323082,30.704595",11.225
武汉市,华润联投半岛九里,"114.40321,30.520956",华中科技大学同济医学院附属同济医院(光谷院区),"114.463594,30.487581",11.121
武汉市,华润联投半岛九里,"114.40321,30.520956",中国地质大学医院,"114.487646,30.60236",23.033
武汉市,华润联投半岛九里,"114.40321,30.520956",武汉钢铁(集团)公司第二职工医院,"114.494869,30.544746",18.223
武汉市,常青二垸,"114.259218,30.628854",武商MALL(武商MALL·国广店),"114.298451,30.592713",6.857
武汉市,常青二垸,"114.259218,30.628854",E品搜秀城,"114.346747,30.58869",10.982
武汉市,永胜大厦,"114.223457,30.634334",东西湖极地海洋公园,"114.304944,30.595482",14.578
武汉市,丁字桥公寓,"114.272146,30.57876",武商MALL(武商MALL·国广店),"114.33158,30.52651",11.581
武汉市,丁字桥公寓,"114.272146,30.57876",E品搜秀城,"114.346747,30.58869",11.277
武汉市,长江广电光谷家,"114.403379,30.504011",武汉万国公园,"114.440574,30.546005",15.04
武汉市,长江广电光谷家,"114.403379,30.504011",武汉奇石园,"114.48866,30.481121",9.405
武汉市,赏新园,"114.138782,30.620423",家乐福(华生·汉口城市广场3期南区店),"114.20751,30.56033",17.897
武汉市,赏新园,"114.138782,30.620423",大润发,"114.2851,30.584964",21.718
武汉市,海伦春天二期,"114.184234,30.5337",武汉第三寄宿中学联合学区七里中学,"114.222399,30.550137",6.733
武汉市,海伦春天二期,"114.184234,30.5337",武汉市二桥中学,"114.260158,30.574827",11.803
武汉市,钰力·悦湖明珠,"114.042928,30.572826",中百仓储(蔡甸金家店),"114.104632,30.509768",11.936
武汉市,钰力·悦湖明珠,"114.042928,30.572826",永旺,"114.174239,30.507115",19.751
武汉市,武汉城建雲栖湖岸,"114.174702,30.512072",沌口小学,"114.187838,30.463365",7.923
武汉市,武汉城建雲栖湖岸,"114.174702,30.512072",博学小学,"114.213069,30.595057",12.519
武汉市,武汉城建雲栖湖岸,"114.174702,30.512072",五里墩小学,"114.237723,30.553187",10.453
武汉市,豪景名苑,"114.294802,30.583363",台北商场(二七店),"114.31587,30.624571",6.417
武汉市,豪景名苑,"114.294802,30.583363",家乐福(二七),"114.3168,30.630046",6.541
武汉市,豪景名苑,"114.294802,30.583363",台北商场(堤角路店),"114.335503,30.657414",9.613
武汉市,万达御湖汉印,"114.272146,30.57876",武商MALL(武商MALL·国广店),"114.324906,30.505355",14.687
武汉市,万达御湖汉印,"114.272146,30.57876",E品搜秀城,"114.346274,30.557384",15.151
武汉市,南湖九玺,"114.298058,30.516",万福林小学,"114.306657,30.553315",6.373
武汉市,质检局宿舍,"114.2851,30.584964",台北商场(二七店),"114.313807,30.555967",12.479
武汉市,质检局宿舍,"114.2851,30.584964",大润发,"114.3168,30.630046",6.473
武汉市,城投南山长投领峯,"114.390118,30.466889",光谷购物广场(光谷店),"114.430709,30.504738",10.044
武汉市,城投南山长投领峯,"114.390118,30.466889",沃尔玛,"114.478121,30.473974",10.713
武汉市,中南六十七号院,"114.272146,30.57876",武商MALL(武商MALL·国广店),"114.327467,30.529052",11.135
武汉市,中南六十七号院,"114.272146,30.57876",E品搜秀城,"114.346747,30.58869",11.277
南京市,中环国际,"118.716485,32.115339",雅居乐公园,"118.773264,32.066661",13.191
南京市,中环国际,"118.716485,32.115339",朱家山河滨河游园,"118.823061,32.054822",16.483
南京市,新城金郡,"118.84676,32.153816",奇石公园,"118.893578,32.131182",10.442
南京市,颐和缦山,"118.84849,31.999849",华润(苏果尧化门店),"118.86994,32.094656",15.834
南京市,颐和缦山,"118.84849,31.999849",好又多超市(平价店),"118.883365,32.120181",19.052
南京市,颐和缦山,"118.84849,31.999849",苏果(友谊河路店),"118.917859,32.051241",9.894
南京市,五矿信托璀璨云著,"118.798353,32.09976",江苏省中西医结合医院,"118.879796,32.134157",11.189
南京市,保利扬子萃云台,"118.696278,32.086281",紫金集团医院,"118.75568,32.082304",11.255
南京市,保利扬子萃云台,"118.696278,32.086281",江苏省人民医院,"118.765501,32.048012",12.442
南京市,中海江南玖序,"118.665304,31.916641",南京市秦淮区中医医院门诊,"118.698411,31.980166",8.997
南京市,中海江南玖序,"118.665304,31.916641",江苏省人民医院,"118.765501,32.048012",24.384
南京市,中海江南玖序,"118.665304,31.916641",南京市第一医院雨花分院,"118.78202,32.015742",18.052
南京市,爱秦湾,"118.780381,31.953554",南京市临江高级中学,"118.796698,32.037143",13.289
南京市,爱秦湾,"118.780381,31.953554",将军山中学,"118.821419,31.908485",9.019
南京市,华夏大厦,"118.735056,32.009551",欧洲城·凯旋明珠商业广场B馆,"118.783614,32.046295",9.177
南京市,华夏大厦,"118.735056,32.009551",好邻居生活广场(黄山路),"118.810442,32.102099",16.403
南京市,保利文华,"118.757442,31.982071",琵琶湖公园,"118.823402,31.986331",7.635
南京市,保利文华,"118.757442,31.982071",菊花台公园,"118.857061,31.964055",15.661
南京市,玉麒麟雅苑,"118.719837,32.104367",南京市秦淮区中医医院门诊,"118.769307,32.068213",14.168
南京市,玉麒麟雅苑,"118.719837,32.104367",南京体育学院运动康复医院,"118.867979,32.040609",24.304
南京市,江韵瑧悦·璞园,"118.64712,32.090164",浅山休闲公园,"118.661895,32.106378",6.45
南京市,江韵瑧悦·璞园,"118.64712,32.090164",趣飞越探险公园,"118.702453,32.083655",8.349
南京市,江韵瑧悦·璞园,"118.64712,32.090164",建邺路滨河游园,"118.783161,32.029703",21.313
南京市,月苑四村,"118.75568,32.082304",江苏省人民医院,"118.829225,32.097317",10.029
南京市,月苑四村,"118.75568,32.082304",南京医科大学第二附属医院东院南区17号楼,"118.867979,32.040609",18.802
南京市,京门府,"118.798353,32.09976",南京市江宁医院仓库办公室,"118.802097,32.024108",12.469
南京市,京门府,"118.798353,32.09976",紫金集团医院,"118.867979,32.040609",14.419
南京市,中海观江樾,"118.654714,32.052122",欧洲城·凯旋明珠商业广场B馆,"118.716601,32.000914",11.172
南京市,中海观江樾,"118.654714,32.052122",好邻居生活广场(黄山路),"118.735056,32.009551",11.115
南京市,中海观江樾,"118.654714,32.052122",南京台湾名品城4栋,"118.737736,32.000027",12.594
南京市,星叶半山玥府,"118.882371,32.127365",南京外国语学校(仙林分校东区)-小学部,"118.938815,32.10066",8.05
南京市,星叶半山玥府,"118.882371,32.127365",孟北小学,"118.972283,32.130378",11.16
南京市,星叶半山玥府,"118.882371,32.127365",南京市琅琊路小学分校(尧辰路校区),"118.993004,32.086898",21.775
南京市,中骏东原璟阅,"118.997649,32.154519",摄山星城小学,"119.080888,32.187938",12.853
南京市,中骏东原璟阅,"118.997649,32.154519",南外仙林分校华侨城小学,"119.125908,32.218951",16.433
南京市,红豆香江华府,"118.839114,31.83345",铜山中学,"118.876252,31.771148",9.388
南京市,红豆香江华府,"118.839114,31.83345",南京市秣陵中学,"118.8791,31.694288",19.115
南京市,红豆香江华府,"118.839114,31.83345",溧水区柘塘初级中学,"118.954455,31.733458",18.3
南京市,洲岛和园和平苑,"118.64712,32.090164",莲花湿地公园,"118.684231,32.009339",15.877
南京市,宝能滨江府,"118.791647,32.063749",南京市玄武高级中学,"118.825596,32.145258",13.243
南京市,晴翠府,"118.684496,32.092594",江苏省人民医院,"118.75568,32.082304",10.725
南京市,晴翠府,"118.684496,32.092594",南京医科大学第二附属医院东院南区17号楼,"118.765501,32.048012",11.912
南京市,晴翠府,"118.684496,32.092594",中国平安保险合作医院,"118.766554,32.100933",12.902
南京市,珠江路517号,"118.768649,32.087902",Axmall澳新优选,"118.800265,32.048313",9.237
南京市,珠江路517号,"118.768649,32.087902",世纪华联超市(钟阜路店),"118.809891,32.085245",5.801
南京市,珠江路517号,"118.768649,32.087902",世纪华联超市(融康苑店),"118.901397,32.041066",20.014
南京市,东郊小镇第八街区,"118.867932,32.03179",南京大学金陵初级中学,"118.947265,32.057227",11.571
南京市,东郊小镇第八街区,"118.867932,32.03179",南京市孝陵卫初级中学(含小学部),"118.982882,32.120866",17.263
南京市,中骏东原璟阅,"119.004413,32.142225",华联超市(营防店),"119.080888,32.187938",13.321
南京市,中骏东原璟阅,"119.004413,32.142225",苏果,"119.128351,32.221314",17.0
南京市,星叶翰锦院,"118.692145,32.069186",莲花湿地公园,"118.71269,31.958399",20.729
