中心小区名称,竞品小区名称,距离
北干二苑新安寓,育才东苑,0.94
北干二苑新安寓,华润万象汇,0.89
北干二苑新安寓,北干一苑,0.56
北干二苑新安寓,红枫小区,0.26
北干二苑新安寓,山河花园,0.2
北干二苑新安寓,银河小区,0.93
北干二苑新安寓,凯悦花园,0.64
北干二苑新安寓,星都花园(萧山),1.0
北干二苑新安寓,绿都嘉瑞华庭,0.71
北干二苑新安寓,旭辉东原国滨府,0.92
北干二苑新安寓,金帝高新科技广场,1.0
北干二苑新安寓,沁园春公寓,0.57
北干二苑新安寓,萧山时代广场,0.84
北干二苑新安寓,雍景湾(萧山),0.65
北干二苑新安寓,金苑大厦,0.37
北干二苑新安寓,开元名都,0.7
北干二苑新安寓,银河商务公馆,0.89
万象城悦玺,钱江三苑,0.47
万象城悦玺,和谐嘉园北苑,0.46
万象城悦玺,万象城悦府,0.28
万象城悦玺,东方君悦,0.68
万象城悦玺,钱江一苑,0.71
万象城悦玺,和谐嘉园东苑,0.23
万象城悦玺,杭州来福士中心,0.5
万象城悦玺,金基晓庐,0.75
万象城悦玺,东方润园,0.76
万象城悦玺,新城国际彩园,0.57
万象城悦玺,钱江六苑,0.87
万象城悦玺,滨江万潮星汇,0.59
万象城悦玺,和谐嘉园南苑,0.43
万象城悦玺,钱江四苑东区,0.71
万象城悦玺,钱江四苑,0.73
万象城悦玺,钱江二苑,0.76
万象城悦玺,华联钱塘公馆,0.8
万象城悦玺,采荷人家,0.71
万象城悦玺,新城国际和园,0.36
万象城悦玺,采荷东区,0.9
万象城悦玺,钱江七苑,1.0
月雅苑,西子阳光星城,0.47
月雅苑,华顺公寓,0.87
月雅苑,盛泰时代山,0.73
月雅苑,裕园公寓,0.92
月雅苑,四季风景苑,0.85
月雅苑,四季名门城市公寓,0.86
月雅苑,瓯江大厦,0.97
月雅苑,华顺别墅,0.71
月雅苑,和达城,0.39
月雅苑,精欧荣寓,0.8
月雅苑,东海未名园,0.39
月雅苑,香榭里花园,0.64
月雅苑,盛泰名都公寓,0.68
月雅苑,华元十六街区,0.2
月雅苑,文汇苑,0.79
月雅苑,北银公寓,0.73
月雅苑,文苑风情,0.58
月雅苑,盛泰名都中心,0.55
工人新村,潮鸣苑,0.89
工人新村,新华坊社区,0.93
工人新村,回龙庙前小区,0.77
工人新村,醋坊新村,0.91
工人新村,广茵大厦,0.77
工人新村,广宇河滨公寓,0.7
工人新村,莫衙营,0.65
工人新村,凤鸣苑,0.73
工人新村,滨江华家池,0.9
工人新村,东园大楼,0.59
工人新村,艮园社区,0.24
工人新村,泰和苑,0.71
工人新村,珠碧苑,0.97
工人新村,中大凤栖花园,0.45
工人新村,温馨家园,0.88
工人新村,双牛大厦,0.76
工人新村,凤起商务大厦,0.92
工人新村,南肖埠文景苑,0.85
工人新村,晶晶大厦,0.1
工人新村,岳家湾,0.83
工人新村,凤起潮鸣府,0.52
工人新村,紫玉名府,0.46
工人新村,建国公寓,0.7
工人新村,兴和公寓,0.69
工人新村,石板巷新村,0.41
工人新村,青龙苑,0.84
工人新村,米兰公寓,0.88
工人新村,东园小区,0.32
工人新村,华家池农大宿舍,0.78
工人新村,裕达大厦,0.4
工人新村,农业厅第三住宅区,0.9
工人新村,云裳公寓,0.67
工人新村,凤起苑,0.59
工人新村,幸福人家,0.92
工人新村,春丰苑,0.32
工人新村,利兹城市公寓,0.96
工人新村,云天财富中心,0.91
工人新村,天安假日公寓,0.87
工人新村,浙报宿舍,0.6
工人新村,天赐苑,0.6
工人新村,永康苑,0.78
工人新村,宝善公寓,0.84
工人新村,丽景苑(下城),0.88
工人新村,大树路3号,0.51
工人新村,东河春晓,0.84
工人新村,珠碧一弄12号,1.0
工人新村,绿城兰园,0.81
工人新村,金鹿雅园,0.81
工人新村,树园,0.53
工人新村,丽景西苑,0.98
工人新村,云龙公寓,0.95
工人新村,建德村,0.98
工人新村,红枫苑,0.75
工人新村,东园高层公寓,0.48
工人新村,骆驼桥东河下,0.65
工人新村,东园街39号,0.23
工人新村,环东公寓,0.1
工人新村,南肖埠北景西苑,0.8
工人新村,健康公寓,0.98
工人新村,西泠公寓,0.54
工人新村,中江花园,0.57
工人新村,天园阁,0.14
工人新村,通宝商厦,0.97
工人新村,锦园小区,0.5
锅炉厂宿舍,御城御园,0.84
锅炉厂宿舍,临天一弄58号,0.79
锅炉厂宿舍,锦城新天地购物广场,0.67
锅炉厂宿舍,钱景路47号,0.16
锅炉厂宿舍,锦天城市花园,0.59
锅炉厂宿舍,锦溪优樾府,0.62
锅炉厂宿舍,钱王铂金大厦,0.31
锅炉厂宿舍,南苑二区(临安),0.24
锅炉厂宿舍,新民里,0.76
锅炉厂宿舍,锦都嘉园,0.69
锅炉厂宿舍,天目苑,0.52
锅炉厂宿舍,江南路市政宿舍,0.61
锅炉厂宿舍,蚕种场宿舍,0.55
锅炉厂宿舍,美晟府,0.93
锅炉厂宿舍,嘉和公寓,0.26
锅炉厂宿舍,锦桥家园,0.71
锅炉厂宿舍,华能热电宿舍,0.23
锅炉厂宿舍,汇锦苑,0.46
锅炉厂宿舍,华锦公寓,0.61
锅炉厂宿舍,和谐小区,0.24
锅炉厂宿舍,水泥厂宿舍,0.55
锅炉厂宿舍,西苑小区(临安),0.88
锅炉厂宿舍,锦春家园68号,0.59
锅炉厂宿舍,宏伟公寓,0.66
锅炉厂宿舍,轮胎厂宿舍,0.5
锅炉厂宿舍,新世纪公寓,0.79
锅炉厂宿舍,锦溪公寓,0.58
锅炉厂宿舍,六园街1号,0.92
锅炉厂宿舍,锦胜小区,0.34
锅炉厂宿舍,钱王新村,0.77
锅炉厂宿舍,药厂宿舍,0.93
锅炉厂宿舍,天屹公寓,0.88
锅炉厂宿舍,国瑞中心,0.08
锅炉厂宿舍,锁厂宿舍,0.2
锅炉厂宿舍,交警队宿舍,0.59
锅炉厂宿舍,玫瑰苑,0.64
锅炉厂宿舍,供电所宿舍,0.15
锅炉厂宿舍,绿城钱王文化广场锦玉园,0.83
锅炉厂宿舍,天阳大厦,0.36
锅炉厂宿舍,阳光苑,0.2
锅炉厂宿舍,钱王财富中心,0.45
锅炉厂宿舍,紫景苑,0.2
锅炉厂宿舍,化工厂生活小区,0.81
锅炉厂宿舍,枫林晓城,0.76
锅炉厂宿舍,银杏公寓,0.92
锅炉厂宿舍,临安大厦,0.73
锅炉厂宿舍,临建宿舍,0.74
锅炉厂宿舍,天发公寓,0.71
锅炉厂宿舍,新港城,0.43
锅炉厂宿舍,钱王公寓,0.92
锅炉厂宿舍,公管所宿舍,0.17
锅炉厂宿舍,锦南新村,0.37
锅炉厂宿舍,锦绣山水苑,0.66
锅炉厂宿舍,南苑小区,0.32
锅炉厂宿舍,茶厂小区,0.69
锅炉厂宿舍,计生宿舍,0.29
锅炉厂宿舍,星港9月,0.84
锅炉厂宿舍,恒盛锦园,0.91
锅炉厂宿舍,检察院宿舍,0.3
锅炉厂宿舍,九龙苑,0.98
锅炉厂宿舍,锦龙公寓,0.74
锅炉厂宿舍,桂花新村,0.68
锅炉厂宿舍,聚金商厦,0.92
锅炉厂宿舍,汇锦畔湖苑,0.39
锅炉厂宿舍,江桥一弄21号,0.59
云栖宸园,绿城莲园,0.75
云栖宸园,复地绿城月映咏荷园,0.5
云栖宸园,相寓,0.83
云栖宸园,中天汀洲印月,0.43
云栖宸园,江南国际丝绸城,0.28
云栖宸园,中铁九逸,0.79
云栖宸园,合丰花苑,0.76
云栖宸园,景瑞阳光城法兰公园,0.41
铂金时代,歌山品悦府,0.96
铂金时代,晓风印月公寓,0.7
铂金时代,星耀中心,0.88
铂金时代,迎春北苑,0.49
铂金时代,欣盛东方郡,0.38
铂金时代,滨江御滨府,0.92
铂金时代,河畔花园,0.9
铂金时代,迎春小区,0.48
铂金时代,中赢康康谷,0.19
铂金时代,瑞立中央花城,0.58
铂金时代,迎春南苑,0.53
铂金时代,江晖府,0.8
铂金时代,铁岭花园,0.62
铂金时代,迎春东苑小区,0.65
铂金时代,东方商务会馆,0.72
铂金时代,倾城之恋,0.91
铂金时代,温馨人家,0.88
铂金时代,钱塘滨和花园,0.91
铂金时代,春波小区,0.7
铂金时代,荣安望江南,0.91
御东方园,三义锦唐苑,0.32
御东方园,红郡御庄,0.24
御东方园,城发云锦城,0.38
御东方园,杭房城发润如园,0.4
御东方园,久睦苑,0.79
御东方园,柏悦公馆,0.7
御东方园,广宇东承府,0.9
御东方园,广宇上东名筑,0.94
御东方园,郡上蓝湾,0.29
御东方园,保利罗兰香谷,0.92
海派风范沁园,福临花苑,0.79
海派风范沁园,小城之春花苑,0.57
海派风范沁园,同城印象花苑西区,0.51
海派风范沁园,同城印象花苑北区,0.21
海派风范沁园,紫竹人家,0.79
海派风范沁园,禹航商城,1.0
海派风范沁园,金成紫辰花园,0.77
海派风范沁园,海派风范茗园,0.24
海派风范沁园,金都西花庭,0.32
海派风范沁园,福田花园,0.8
海派风范沁园,同城印象花苑东区,0.4
海派风范沁园,西城时代家园,0.71
米市新村,瑞琪公寓,0.47
米市新村,沈塘苑,0.33
米市新村,仓基新村,0.77
米市新村,建工新村,0.49
米市新村,天盛居,0.66
米市新村,庆晖公寓,0.54
米市新村,一清新村,0.46
米市新村,圣都公寓,0.52
米市新村,青莎阁,0.87
米市新村,星河明苑,0.62
米市新村,德胜路318号,0.81
米市新村,五一新村,0.12
米市新村,白荡海人家,0.93
米市新村,莫干新村,0.28
米市新村,中大文锦苑,0.93
米市新村,华龙温泉公寓,0.6
米市新村,锦绣家园,0.24
米市新村,叶青随苑,0.64
米市新村,沈塘铭苑,0.5
米市新村,小河东村,0.95
米市新村,沈塘新村,0.75
米市新村,昆仑公馆,0.85
米市新村,清水公寓,0.89
米市新村,红石公寓,0.22
米市新村,远大花园,0.58
米市新村,远东新月公寓,0.21
米市新村,兴财名都苑,0.78
米市新村,银都大厦,0.52
米市新村,湖墅新村,0.81
米市新村,长板里,0.7
米市新村,瑞祺大厦,0.42
米市新村,左家新村,0.39
米市新村,稻香园南区,0.53
米市新村,邮电新村,0.7
米市新村,浅水湾城市花园,0.14
米市新村,新河公寓,0.16
米市新村,锦绣新村,0.38
米市新村,红石中央花苑,0.25
米市新村,文二新村,0.83
米市新村,大塘新村,0.81
米市新村,朝晖七区,0.83
米市新村,稻香园高层公寓,0.38
米市新村,百大花园,0.91
米市新村,双荡新村,0.68
米市新村,天时苑(拱墅),0.9
米市新村,红石商务大厦,0.16
米市新村,石灰桥新村,0.44
米市新村,沈塘东村,0.43
米市新村,崇文公寓,0.73
米市新村,日森大厦,0.51
米市新村,梅苑阁小区,0.74
米市新村,叶青苑,0.87
米市新村,中环大厦,0.17
米市新村,云河大厦,0.6
米市新村,朝晖九区,0.59
米市新村,华立金顶苑,0.58
米市新村,新河坝,0.33
米市新村,日晖新村,0.5
米市新村,稻香园北区,0.28
北秀向阳苑南区,紫欣华庭,0.66
北秀向阳苑南区,北秀向阳苑北区,0.29
北秀向阳苑南区,君兰华庭,0.74
北秀向阳苑南区,上亿中央郡,0.55
北秀向阳苑南区,中和北宸府,0.36
北秀向阳苑南区,中尚橄榄树花园（北区）,0.87
北秀向阳苑南区,景瑞路劲海逸翠廷,0.98
北秀向阳苑南区,经纬御贤府,0.46
北秀向阳苑南区,旭辉时代城,0.87
北秀向阳苑南区,月语和风里,0.22
北秀向阳苑南区,佳源名城,0.89
北秀向阳苑南区,路劲银城澜仕里,0.85
北秀向阳苑南区,北秀向阳苑西区,0.45
北秀向阳苑南区,赞成杭家,0.71
北秀向阳苑南区,中尚橄榄树花园(南区),0.47
北秀向阳苑南区,锦昌年华,0.69
明珠公寓,汇丰公寓,0.93
明珠公寓,嘉绿青苑,0.77
明珠公寓,九莲新村,0.78
明珠公寓,嘉绿文苑,0.96
明珠公寓,嘉绿名苑,0.92
明珠公寓,龙都大厦,0.75
明珠公寓,天苑花园,0.09
明珠公寓,和悦公寓,0.73
明珠公寓,庆丰新村,0.92
明珠公寓,翠苑四区南园,0.78
明珠公寓,古荡新村东区,0.61
明珠公寓,华远大厦,0.26
明珠公寓,华门世家,0.66
明珠公寓,康新花园,0.36
明珠公寓,嘉绿北苑,0.67
明珠公寓,中海黄龙云起,0.33
明珠公寓,古荡新村西区,0.93
明珠公寓,西湖区教师公寓,0.39
明珠公寓,中融城市花园,0.69
明珠公寓,中兴文都苑,0.24
明珠公寓,花园西村,0.82
明珠公寓,书香印翠府,0.93
明珠公寓,翠苑新村五区,0.66
明珠公寓,嘉绿福苑,0.97
明珠公寓,庆丰公寓,0.81
明珠公寓,聚丰公寓,0.83
明珠公寓,嘉绿莲苑,0.76
明珠公寓,华星公寓,0.15
明珠公寓,枫华府第,0.58
明珠公寓,翠苑东四区,0.96
明珠公寓,景城花园,0.39
京港国际,滨江御虹府,0.98
京港国际,利丰桃源财富中心,0.47
京港国际,英冠水天城,0.44
京港国际,丰北二苑,0.73
京港国际,丰北三苑,0.65
京港国际,丰北一苑,0.63
京港国际,澄之华庭,0.44
京港国际,创世邸,0.67
京港国际,山水时代,0.96
京港国际,世纪晶钻,0.47
京港国际,金昌春和钱塘,0.9
京港国际,天璞御园,0.78
京港国际,君品名邸,0.76
京港国际,时代财富中心,0.66
京港国际,万和国际,0.21
京港国际,宝盛世纪中心,0.95
京港国际,融创华奥时代奥城,0.95
京港国际,滨江金色江南公寓,0.8
京港国际,盈和清机大厦,0.28
高速住宅,联城公寓,0.2
高速住宅,金箭公寓,0.33
高速住宅,铁流公寓,0.98
高速住宅,啤酒城宿舍,0.06
高速住宅,CBC时代大观,0.72
高速住宅,新城花苑,0.22
高速住宅,爱民小区,0.76
高速住宅,君临天下,0.84
高速住宅,南苑一区,0.45
高速住宅,新城都市丽景南区,0.57
高速住宅,东海花园,0.45
高速住宅,新城都市丽景北区,0.6
高速住宅,紫兰花苑,0.95
高速住宅,临平新丰苑,0.67
高速住宅,府景公寓,0.95
高速住宅,凤仪家园,0.9
高速住宅,河畔新村,0.37
高速住宅,临平芳满庭,0.3
高速住宅,藕花苑,0.89
高速住宅,和合财富中心,0.91
高速住宅,名苑公寓,0.49
高速住宅,广宇鼎悦府,0.93
高速住宅,中意名仕苑,0.31
高速住宅,四维公寓,0.92
高速住宅,南苑二区(余杭),0.04
高速住宅,华鼎豪园,0.73
高速住宅,金桥花苑,0.2
高速住宅,胡姬花园,0.22
高速住宅,环岛公寓,0.92
高速住宅,大美公寓,0.62
高速住宅,华源天盛中心,0.88
高速住宅,万丽璞丽,0.87
高速住宅,理想银泰城,0.59
高速住宅,景和园,0.42
高速住宅,安盛家园,0.22
高速住宅,绿城玉园,0.99
高速住宅,苑中园,0.16
高速住宅,金盛花苑,0.09
高速住宅,临平百合苑,0.68
世华帝宝大厦,保亿绿城奥邸国际,0.56
世华帝宝大厦,IOC潮悦公馆,0.42
世华帝宝大厦,信融御金台,0.27
世华帝宝大厦,深蓝国际中心,0.61
世华帝宝大厦,旭辉和昌都会山,0.98
世华帝宝大厦,创世邸,0.99
世华帝宝大厦,山水时代,0.9
世华帝宝大厦,利二花苑,0.65
世华帝宝大厦,观雲钱塘城,0.73
世华帝宝大厦,宝盛世纪中心,0.72
世华帝宝大厦,滨江观品,0.38
世华帝宝大厦,丽晶国际,0.76
世华帝宝大厦,世纪国泰中心,0.87
滨江翠语华庭,中栋国际,0.74
滨江翠语华庭,龙湖旭辉春江悦茗,0.65
滨江翠语华庭,桂语听澜轩,0.15
滨江翠语华庭,花曜里,0.84
滨江翠语华庭,闻博花城,0.71
滨江翠语华庭,澜颂奥府,0.41
滨江翠语华庭,保利霞飞郡,0.83
滨江翠语华庭,德圣博奥城,0.54
滨江翠语华庭,翡翠之星公寓,0.31
滨江翠语华庭,兴议家园,0.44
滨江翠语华庭,兴耀星漫里,0.7
滨江翠语华庭,明怡花苑,0.85
滨江翠语华庭,嘉宸天誉名轩,0.93
滨江翠语华庭,东原拥翠府,0.25
滨江翠语华庭,绿城九龙仓桂语江南,0.23
滨江翠语华庭,湘云雅苑,0.86
旭辉东原吴越府,九豪庄园,0.67
旭辉东原吴越府,华兴名盛苑,0.63
旭辉东原吴越府,御城御园,0.98
旭辉东原吴越府,万乐西园,0.95
旭辉东原吴越府,万马路19号,0.85
旭辉东原吴越府,沁雅苑,0.72
旭辉东原吴越府,万隆公寓,0.87
旭辉东原吴越府,顺达丁香苑,0.77
旭辉东原吴越府,美晟府,0.86
旭辉东原吴越府,万华茗楼,0.86
旭辉东原吴越府,春和景明院,0.92
旭辉东原吴越府,美丽湾,0.56
旭辉东原吴越府,恒锦苑,0.86
旭辉东原吴越府,怡情风景苑,0.78
旭辉东原吴越府,万马樱花公馆,0.81
旭辉东原吴越府,丁香南苑,0.7
旭辉东原吴越府,南樾府,0.32
旭辉东原吴越府,御城熙园,0.71
旭辉东原吴越府,宝龙融信新世邸,0.16
旭辉东原吴越府,禄地名苑,0.54
旭辉东原吴越府,锦南公寓,0.78
旭辉东原吴越府,水岸阳光,0.47
旭辉东原吴越府,樱花府第西园,0.55
旭辉东原吴越府,御城涵园,0.49
旭辉东原吴越府,南方公寓,0.77
旭辉东原吴越府,公园家南区,0.79
旭辉东原吴越府,樱花府第东园,0.6
旭辉东原吴越府,万乐园,0.94
旭辉东原吴越府,天平驾校,0.84
旭辉东原吴越府,锦峰公寓,0.81
东部之星,盛泰时代山,0.64
东部之星,清雅苑,0.51
东部之星,华元十六街区,0.88
东部之星,天元公寓,0.95
马尔山闸电宿舍,八卦新村,0.19
马尔山闸电宿舍,复兴城市家园,0.55
马尔山闸电宿舍,六和源,0.57
马尔山闸电宿舍,江新苑小区,0.87
马尔山闸电宿舍,好望角公寓,0.96
马尔山闸电宿舍,水澄花园北苑,0.64
马尔山闸电宿舍,十亩田家园,0.93
马尔山闸电宿舍,白塔人家,0.42
马尔山闸电宿舍,水澄花园南苑,0.71
马尔山闸电宿舍,民安苑,0.56
马尔山闸电宿舍,清河家园,0.75
鸿鼎商务楼,仙林福座,0.84
鸿鼎商务楼,浙报公寓,0.92
鸿鼎商务楼,西湖花苑,0.29
鸿鼎商务楼,万寿亭公寓,0.84
鸿鼎商务楼,大和里,0.41
鸿鼎商务楼,西子公寓,0.29
鸿鼎商务楼,蕙宜村,0.63
鸿鼎商务楼,广福路小区,0.38
鸿鼎商务楼,凤凰街小区,0.34
鸿鼎商务楼,南都天水苑,0.87
鸿鼎商务楼,桃花河新村,0.96
鸿鼎商务楼,湖滨阁,0.51
鸿鼎商务楼,思敬里,0.15
鸿鼎商务楼,仙林苑,0.8
鸿鼎商务楼,三华园,0.96
鸿鼎商务楼,延安新村,0.71
鸿鼎商务楼,思鑫坊,0.79
鸿鼎商务楼,广福公寓,0.35
鸿鼎商务楼,环西新村,0.72
鸿鼎商务楼,凤起桥河下,0.29
鸿鼎商务楼,未央村,0.71
鸿鼎商务楼,中河大厦,1.0
鸿鼎商务楼,中大广场,0.91
鸿鼎商务楼,龙兴桥河下,0.17
鸿鼎商务楼,平安居,0.92
鸿鼎商务楼,麒麟街小区,0.47
鸿鼎商务楼,武林桥河下,0.78
鸿鼎商务楼,延庆里6号,1.0
鸿鼎商务楼,皇亲苑,0.56
鸿鼎商务楼,社坛苑,0.9
鸿鼎商务楼,西湖国贸中心,0.49
鸿鼎商务楼,清远里,0.84
鸿鼎商务楼,二圣庙前,0.92
鸿鼎商务楼,孝丰路小区,0.5
鸿鼎商务楼,国都公寓,0.74
鸿鼎商务楼,延龄苑,0.74
鸿鼎商务楼,小和弄小区,0.44
鸿鼎商务楼,三槐里,0.53
鸿鼎商务楼,长生路小区,0.74
鸿鼎商务楼,昌化新村,0.85
鸿鼎商务楼,向阳新村,0.76
鸿鼎商务楼,锦绣天地,0.24
鸿鼎商务楼,崇恩坊,0.06
鸿鼎商务楼,名珏公寓,0.78
鸿鼎商务楼,狮虎桥河下,0.5
鸿鼎商务楼,西子铭苑,0.87
鸿鼎商务楼,九鼎名仕顿商务楼,0.99
鸿鼎商务楼,万寿亭街小区,0.88
鸿鼎商务楼,凤起里,0.31
鸿鼎商务楼,达盟山庄商务公寓,1.0
鸿鼎商务楼,和乐苑,0.23
鸿鼎商务楼,武林新村,0.59
鸿鼎商务楼,平海旺角,0.94
鸿鼎商务楼,水稻大厦,0.96
万科北宸之光三期拱宸,风雅乐府,0.86
万科北宸之光三期拱宸,万科北宸之光二期,0.34
